Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"playerID, pos, GP, A, postG",0.9951,0.4098,0.1306
"playerID, pos, G, A, postG",0.9727,0.4098,0.1306
"playerID, GP, G, A, postG",0.9968,0.4109,0.1276
"year, tmID, lgID, stint, pos",0.0707,0.9873,0.1496
"year, tmID, lgID, stint, GP",0.5870,0.9942,0.1675
"year, tmID, lgID, stint, G",0.3501,0.9942,0.1555
"year, tmID, lgID, stint, A",0.4318,0.9942,0.1526
"year, tmID, lgID, stint, postG",0.6371,0.4167,0.1156
"year, tmID, lgID, pos, GP",0.8616,0.9816,0.1785
"year, tmID, lgID, pos, G",0.5724,0.9816,0.1785
"year, tmID, lgID, pos, A",0.7124,0.9816,0.1815
"year, tmID, lgID, pos, postG",0.7288,0.4154,0.1197
"year, tmID, lgID, GP, G",0.8798,0.9942,0.1695
"year, tmID, lgID, GP, A",0.8953,0.9942,0.1745
"year, tmID, lgID, GP, postG",0.9172,0.4109,0.1266
"year, tmID, lgID, G, A",0.6971,0.9942,0.1635
"year, tmID, lgID, G, postG",0.8693,0.4109,0.1207
"year, tmID, lgID, A, postG",0.9107,0.4109,0.1256
"year, tmID, stint, pos, GP",0.8729,0.9816,0.1685
"year, tmID, stint, pos, G",0.6228,0.9816,0.1685
"year, tmID, stint, pos, A",0.7546,0.9816,0.1735
"year, tmID, stint, pos, postG",0.7594,0.4154,0.1227
"year, tmID, stint, GP, G",0.8924,0.9942,0.1595
"year, tmID, stint, GP, A",0.9045,0.9942,0.1575
"year, tmID, stint, GP, postG",0.9205,0.4109,0.1216
"year, tmID, stint, G, A",0.7255,0.9942,0.1566
"year, tmID, stint, G, postG",0.8878,0.4109,0.1177
"year, tmID, stint, A, postG",0.9252,0.4109,0.1206
"year, tmID, pos, GP, G",0.9659,0.9816,0.1695
"year, tmID, pos, GP, A",0.9737,0.9816,0.1705
"year, tmID, pos, GP, postG",0.9786,0.4098,0.1267
"year, tmID, pos, G, A",0.8396,0.9816,0.1645
"year, tmID, pos, G, postG",0.9398,0.4098,0.1257
"year, tmID, pos, A, postG",0.9751,0.4098,0.1256
"year, tmID, GP, G, A",0.9320,0.9942,0.1586
"year, tmID, GP, G, postG",0.9938,0.4109,0.1196
"year, tmID, GP, A, postG",0.9945,0.4109,0.1226
"year, tmID, G, A, postG",0.9723,0.4109,0.1177
"year, lgID, stint, pos, GP",0.2697,0.9816,0.1496
"year, lgID, stint, pos, G",0.1388,0.9816,0.1476
"year, lgID, stint, pos, A",0.1774,0.9816,0.1506
"year, lgID, stint, pos, postG",0.6169,0.4154,0.1217
"year, lgID, stint, GP, G",0.4967,0.9942,0.1595
"year, lgID, stint, GP, A",0.5601,0.9942,0.1436
"year, lgID, stint, GP, postG",0.7348,0.4109,0.1177
"year, lgID, stint, G, A",0.3939,0.9942,0.1456
"year, lgID, stint, G, postG",0.7201,0.4109,0.1157
"year, lgID, stint, A, postG",0.7447,0.4109,0.1147
"year, lgID, pos, GP, G",0.6808,0.9816,0.1665
"year, lgID, pos, GP, A",0.7586,0.9816,0.1645
"year, lgID, pos, GP, postG",0.8517,0.4098,0.1216
"year, lgID, pos, G, A",0.5141,0.9816,0.1586
"year, lgID, pos, G, postG",0.7961,0.4098,0.1226
"year, lgID, pos, A, postG",0.8339,0.4098,0.1196
"year, lgID, GP, G, A",0.7667,0.9942,0.1536
"year, lgID, GP, G, postG",0.9413,0.4109,0.1256
"year, lgID, GP, A, postG",0.9605,0.4109,0.1177
"year, lgID, G, A, postG",0.8984,0.4109,0.1167
"year, stint, pos, GP, G",0.6971,0.9816,0.1546
"year, stint, pos, GP, A",0.7708,0.9816,0.1546
"year, stint, pos, GP, postG",0.8525,0.4098,0.1177
"year, stint, pos, G, A",0.5415,0.9816,0.1466
"year, stint, pos, G, postG",0.8056,0.4098,0.1187
"year, stint, pos, A, postG",0.8450,0.4098,0.1177
"year, stint, GP, G, A",0.7808,0.9942,0.1326
"year, stint, GP, G, postG",0.9442,0.4109,0.1156
"year, stint, GP, A, postG",0.9619,0.4109,0.1196
"year, stint, G, A, postG",0.9075,0.4109,0.1127
"year, pos, GP, G, A",0.8449,0.9816,0.1516
"year, pos, GP, G, postG",0.9702,0.4098,0.1226
"year, pos, GP, A, postG",0.9851,0.4098,0.1206
"year, pos, G, A, postG",0.9318,0.4098,0.1187
"year, GP, G, A, postG",0.9876,0.4109,0.1127
"tmID, lgID, stint, pos, GP",0.2096,0.9816,0.1725
"tmID, lgID, stint, pos, G",0.1103,0.9816,0.1526
"tmID, lgID, stint, pos, A",0.1367,0.9816,0.1476
"tmID, lgID, stint, pos, postG",0.6062,0.4154,0.1166
"tmID, lgID, stint, GP, G",0.4220,0.9942,0.1536
"tmID, lgID, stint, GP, A",0.4789,0.9942,0.1575
"tmID, lgID, stint, GP, postG",0.6988,0.4109,0.1166
"tmID, lgID, stint, G, A",0.3140,0.9942,0.1506
"tmID, lgID, stint, G, postG",0.6786,0.4109,0.1167
"tmID, lgID, stint, A, postG",0.6975,0.4109,0.1167
"tmID, lgID, pos, GP, G",0.6089,0.9816,0.1825
"tmID, lgID, pos, GP, A",0.6936,0.9816,0.1805
"tmID, lgID, pos, GP, postG",0.8017,0.4098,0.1197
"tmID, lgID, pos, G, A",0.4389,0.9816,0.1605
"tmID, lgID, pos, G, postG",0.7405,0.4098,0.1256
"tmID, lgID, pos, A, postG",0.7741,0.4098,0.1246
"tmID, lgID, GP, G, A",0.7305,0.9942,0.1665
"tmID, lgID, GP, G, postG",0.9088,0.4109,0.1247
"tmID, lgID, GP, A, postG",0.9310,0.4109,0.1266
"tmID, lgID, G, A, postG",0.8575,0.4109,0.1196
"tmID, stint, pos, GP, G",0.6439,0.9816,0.1686
"tmID, stint, pos, GP, A",0.7230,0.9816,0.1735
"tmID, stint, pos, GP, postG",0.8146,0.4098,0.1216
"tmID, stint, pos, G, A",0.4791,0.9816,0.1565
"tmID, stint, pos, G, postG",0.7583,0.4098,0.1177
"tmID, stint, pos, A, postG",0.7926,0.4098,0.1197
"tmID, stint, GP, G, A",0.7522,0.9942,0.1546
"tmID, stint, GP, G, postG",0.9190,0.4109,0.1197
"tmID, stint, GP, A, postG",0.9389,0.4109,0.1236
"tmID, stint, G, A, postG",0.8716,0.4109,0.1186
"tmID, pos, GP, G, A",0.8195,0.9816,0.1715
"tmID, pos, GP, G, postG",0.9523,0.4098,0.1326
"tmID, pos, GP, A, postG",0.9728,0.4098,0.1286
"tmID, pos, G, A, postG",0.9069,0.4098,0.1246
"tmID, GP, G, A, postG",0.9784,0.4109,0.1226
"lgID, stint, pos, GP, G",0.1224,0.9816,0.1426
"lgID, stint, pos, GP, A",0.1520,0.9816,0.1456
"lgID, stint, pos, GP, postG",0.6285,0.4098,0.1157
"lgID, stint, pos, G, A",0.1126,0.9816,0.1466
"lgID, stint, pos, G, postG",0.6208,0.4098,0.1127
"lgID, stint, pos, A, postG",0.6272,0.4098,0.1157
"lgID, stint, GP, G, A",0.3574,0.9942,0.1436
"lgID, stint, GP, G, postG",0.6968,0.4109,0.1137
"lgID, stint, GP, A, postG",0.7128,0.4109,0.1147
"lgID, stint, G, A, postG",0.6995,0.4109,0.1117
"lgID, pos, GP, G, A",0.4954,0.9816,0.1516
"lgID, pos, GP, G, postG",0.7727,0.4098,0.1207
"lgID, pos, GP, A, postG",0.8083,0.4098,0.1237
"lgID, pos, G, A, postG",0.7470,0.4098,0.1187
"lgID, GP, G, A, postG",0.8918,0.4109,0.1147
"stint, pos, GP, G, A",0.4999,0.9816,0.1446
"stint, pos, GP, G, postG",0.7712,0.4098,0.1157
"stint, pos, GP, A, postG",0.8048,0.4098,0.1277
"stint, pos, G, A, postG",0.7472,0.4098,0.1187
"stint, GP, G, A, postG",0.8929,0.4109,0.1137
"pos, GP, G, A, postG",0.9210,0.4098,0.1216
"playerID, year, tmID, lgID, stint, pos",1.0000,0.9873,0.1855
"playerID, year, tmID, lgID, stint, GP",1.0000,0.9942,0.2014
"playerID, year, tmID, lgID, stint, G",1.0000,0.9942,0.2045
"playerID, year, tmID, lgID, stint, A",1.0000,0.9942,0.1984
"playerID, year, tmID, lgID, stint, postG",1.0000,0.4167,0.1347
"playerID, year, tmID, lgID, pos, GP",1.0000,0.9816,0.1885
"playerID, year, tmID, lgID, pos, G",0.9999,0.9816,0.1924
"playerID, year, tmID, lgID, pos, A",1.0000,0.9816,0.1825
"playerID, year, tmID, lgID, pos, postG",1.0000,0.4154,0.1396
"playerID, year, tmID, lgID, GP, G",1.0000,0.9942,0.1984
"playerID, year, tmID, lgID, GP, A",1.0000,0.9942,0.1994
"playerID, year, tmID, lgID, GP, postG",1.0000,0.4109,0.1306
"playerID, year, tmID, lgID, G, A",1.0000,0.9942,0.1954
"playerID, year, tmID, lgID, G, postG",1.0000,0.4109,0.1287
"playerID, year, tmID, lgID, A, postG",1.0000,0.4109,0.1307
"playerID, year, tmID, stint, pos, GP",1.0000,0.9816,0.2004
"playerID, year, tmID, stint, pos, G",1.0000,0.9816,0.2114
"playerID, year, tmID, stint, pos, A",1.0000,0.9816,0.2045
"playerID, year, tmID, stint, pos, postG",1.0000,0.4154,0.1326
"playerID, year, tmID, stint, GP, G",1.0000,0.9942,0.1865
"playerID, year, tmID, stint, GP, A",1.0000,0.9942,0.1895
"playerID, year, tmID, stint, GP, postG",1.0000,0.4109,0.1406
"playerID, year, tmID, stint, G, A",1.0000,0.9942,0.1875
"playerID, year, tmID, stint, G, postG",1.0000,0.4109,0.1396
"playerID, year, tmID, stint, A, postG",1.0000,0.4109,0.1476
"playerID, year, tmID, pos, GP, G",1.0000,0.9816,0.1934
"playerID, year, tmID, pos, GP, A",1.0000,0.9816,0.1984
"playerID, year, tmID, pos, GP, postG",1.0000,0.4098,0.1296
"playerID, year, tmID, pos, G, A",1.0000,0.9816,0.2004
"playerID, year, tmID, pos, G, postG",1.0000,0.4098,0.1326
"playerID, year, tmID, pos, A, postG",1.0000,0.4098,0.1316
"playerID, year, tmID, GP, G, A",1.0000,0.9942,0.1875
"playerID, year, tmID, GP, G, postG",1.0000,0.4109,0.1376
"playerID, year, tmID, GP, A, postG",1.0000,0.4109,0.1386
"playerID, year, tmID, G, A, postG",1.0000,0.4109,0.1376
"playerID, year, lgID, stint, pos, GP",1.0000,0.9816,0.2015
"playerID, year, lgID, stint, pos, G",1.0000,0.9816,0.2024
"playerID, year, lgID, stint, pos, A",1.0000,0.9816,0.2064
"playerID, year, lgID, stint, pos, postG",1.0000,0.4154,0.1336
"playerID, year, lgID, stint, GP, G",1.0000,0.9942,0.1865
"playerID, year, lgID, stint, GP, A",1.0000,0.9942,0.1895
"playerID, year, lgID, stint, GP, postG",1.0000,0.4109,0.1376
"playerID, year, lgID, stint, G, A",1.0000,0.9942,0.1925
"playerID, year, lgID, stint, G, postG",1.0000,0.4109,0.1376
"playerID, year, lgID, stint, A, postG",1.0000,0.4109,0.1386
"playerID, year, lgID, pos, GP, G",0.9986,0.9816,0.1974
"playerID, year, lgID, pos, GP, A",0.9989,0.9816,0.2025
"playerID, year, lgID, pos, GP, postG",1.0000,0.4098,0.1356
"playerID, year, lgID, pos, G, A",0.9880,0.9816,0.1964
"playerID, year, lgID, pos, G, postG",1.0000,0.4098,0.1296
"playerID, year, lgID, pos, A, postG",1.0000,0.4098,0.1356
"playerID, year, lgID, GP, G, A",0.9990,0.9942,0.1935
"playerID, year, lgID, GP, G, postG",1.0000,0.4109,0.1416
"playerID, year, lgID, GP, A, postG",1.0000,0.4109,0.1356
"playerID, year, lgID, G, A, postG",1.0000,0.4109,0.1356
"playerID, year, stint, pos, GP, G",1.0000,0.9816,0.1895
"playerID, year, stint, pos, GP, A",1.0000,0.9816,0.1855
"playerID, year, stint, pos, GP, postG",1.0000,0.4098,0.1346
"playerID, year, stint, pos, G, A",1.0000,0.9816,0.1865
"playerID, year, stint, pos, G, postG",1.0000,0.4098,0.1336
"playerID, year, stint, pos, A, postG",1.0000,0.4098,0.1327
"playerID, year, stint, GP, G, A",1.0000,0.9942,0.1795
"playerID, year, stint, GP, G, postG",1.0000,0.4109,0.1297
"playerID, year, stint, GP, A, postG",1.0000,0.4109,0.1296
"playerID, year, stint, G, A, postG",1.0000,0.4109,0.1307
"playerID, year, pos, GP, G, A",0.9991,0.9816,0.1845
"playerID, year, pos, GP, G, postG",1.0000,0.4098,0.1356
"playerID, year, pos, GP, A, postG",1.0000,0.4098,0.1366
"playerID, year, pos, G, A, postG",1.0000,0.4098,0.1366
"playerID, year, GP, G, A, postG",1.0000,0.4109,0.1316
"playerID, tmID, lgID, stint, pos, GP",0.8877,0.9816,0.1905
"playerID, tmID, lgID, stint, pos, G",0.7437,0.9816,0.1885
"playerID, tmID, lgID, stint, pos, A",0.8249,0.9816,0.1924
"playerID, tmID, lgID, stint, pos, postG",0.8184,0.4154,0.1326
"playerID, tmID, lgID, stint, GP, G",0.9718,0.9942,0.2045
"playerID, tmID, lgID, stint, GP, A",0.9782,0.9942,0.2074
"playerID, tmID, lgID, stint, GP, postG",0.9756,0.4109,0.1316
"playerID, tmID, lgID, stint, G, A",0.9050,0.9942,0.2004
"playerID, tmID, lgID, stint, G, postG",0.9514,0.4109,0.1306
"playerID, tmID, lgID, stint, A, postG",0.9690,0.4109,0.1336
"playerID, tmID, lgID, pos, GP, G",0.9726,0.9816,0.1915
"playerID, tmID, lgID, pos, GP, A",0.9797,0.9816,0.1914
"playerID, tmID, lgID, pos, GP, postG",0.9770,0.4098,0.1336
"playerID, tmID, lgID, pos, G, A",0.9017,0.9816,0.1845
"playerID, tmID, lgID, pos, G, postG",0.9500,0.4098,0.1336
"playerID, tmID, lgID, pos, A, postG",0.9683,0.4098,0.1376
"playerID, tmID, lgID, GP, G, A",0.9872,0.9942,0.1974
"playerID, tmID, lgID, GP, G, postG",0.9937,0.4109,0.1346
"playerID, tmID, lgID, GP, A, postG",0.9962,0.4109,0.1376
"playerID, tmID, lgID, G, A, postG",0.9819,0.4109,0.1306
"playerID, tmID, stint, pos, GP, G",0.9732,0.9816,0.2074
"playerID, tmID, stint, pos, GP, A",0.9801,0.9816,0.2005
"playerID, tmID, stint, pos, GP, postG",0.9772,0.4098,0.1336
"playerID, tmID, stint, pos, G, A",0.9080,0.9816,0.1964
"playerID, tmID, stint, pos, G, postG",0.9526,0.4098,0.1307
"playerID, tmID, stint, pos, A, postG",0.9704,0.4098,0.1376
"playerID, tmID, stint, GP, G, A",0.9874,0.9942,0.1835
"playerID, tmID, stint, GP, G, postG",0.9939,0.4109,0.1396
"playerID, tmID, stint, GP, A, postG",0.9962,0.4109,0.1426
"playerID, tmID, stint, G, A, postG",0.9830,0.4109,0.1346
"playerID, tmID, pos, GP, G, A",0.9878,0.9816,0.2004
"playerID, tmID, pos, GP, G, postG",0.9938,0.4098,0.1316
"playerID, tmID, pos, GP, A, postG",0.9963,0.4098,0.1356
"playerID, tmID, pos, G, A, postG",0.9820,0.4098,0.1316
"playerID, tmID, GP, G, A, postG",0.9975,0.4109,0.1336
"playerID, lgID, stint, pos, GP, G",0.9528,0.9816,0.2004
"playerID, lgID, stint, pos, GP, A",0.9660,0.9816,0.2004
"playerID, lgID, stint, pos, GP, postG",0.9674,0.4098,0.1346
"playerID, lgID, stint, pos, G, A",0.8460,0.9816,0.2044
"playerID, lgID, stint, pos, G, postG",0.9320,0.4098,0.1306
"playerID, lgID, stint, pos, A, postG",0.9560,0.4098,0.1336
"playerID, lgID, stint, GP, G, A",0.9773,0.9942,0.1915
"playerID, lgID, stint, GP, G, postG",0.9915,0.4109,0.1416
"playerID, lgID, stint, GP, A, postG",0.9951,0.4109,0.1356
"playerID, lgID, stint, G, A, postG",0.9759,0.4109,0.1376
"playerID, lgID, pos, GP, G, A",0.9760,0.9816,0.1954
"playerID, lgID, pos, GP, G, postG",0.9914,0.4098,0.1346
"playerID, lgID, pos, GP, A, postG",0.9953,0.4098,0.1366
"playerID, lgID, pos, G, A, postG",0.9734,0.4098,0.1326
"playerID, lgID, GP, G, A, postG",0.9969,0.4109,0.1386
"playerID, stint, pos, GP, G, A",0.9780,0.9816,0.1865
"playerID, stint, pos, GP, G, postG",0.9915,0.4098,0.1396
"playerID, stint, pos, GP, A, postG",0.9952,0.4098,0.1346
"playerID, stint, pos, G, A, postG",0.9753,0.4098,0.1366
"playerID, stint, GP, G, A, postG",0.9968,0.4109,0.1316
"playerID, pos, GP, G, A, postG",0.9968,0.4098,0.1346
"year, tmID, lgID, stint, pos, GP",0.8729,0.9816,0.1905
"year, tmID, lgID, stint, pos, G",0.6228,0.9816,0.1875
"year, tmID, lgID, stint, pos, A",0.7546,0.9816,0.1895
"year, tmID, lgID, stint, pos, postG",0.7594,0.4154,0.1216
"year, tmID, lgID, stint, GP, G",0.8924,0.9942,0.1755
"year, tmID, lgID, stint, GP, A",0.9045,0.9942,0.1775
"year, tmID, lgID, stint, GP, postG",0.9205,0.4109,0.1296
"year, tmID, lgID, stint, G, A",0.7255,0.9942,0.1775
"year, tmID, lgID, stint, G, postG",0.8878,0.4109,0.1266
"year, tmID, lgID, stint, A, postG",0.9252,0.4109,0.1306
"year, tmID, lgID, pos, GP, G",0.9659,0.9816,0.1934
"year, tmID, lgID, pos, GP, A",0.9737,0.9816,0.1944
"year, tmID, lgID, pos, GP, postG",0.9786,0.4098,0.1287
"year, tmID, lgID, pos, G, A",0.8396,0.9816,0.1905
"year, tmID, lgID, pos, G, postG",0.9398,0.4098,0.1307
"year, tmID, lgID, pos, A, postG",0.9751,0.4098,0.1296
"year, tmID, lgID, GP, G, A",0.9320,0.9942,0.1795
"year, tmID, lgID, GP, G, postG",0.9938,0.4109,0.1356
"year, tmID, lgID, GP, A, postG",0.9945,0.4109,0.1326
"year, tmID, lgID, G, A, postG",0.9723,0.4109,0.1356
"year, tmID, stint, pos, GP, G",0.9698,0.9816,0.1815
"year, tmID, stint, pos, GP, A",0.9762,0.9816,0.1825
"year, tmID, stint, pos, GP, postG",0.9795,0.4098,0.1346
"year, tmID, stint, pos, G, A",0.8596,0.9816,0.1755
"year, tmID, stint, pos, G, postG",0.9503,0.4098,0.1306
"year, tmID, stint, pos, A, postG",0.9797,0.4098,0.1336
"year, tmID, stint, GP, G, A",0.9373,0.9942,0.1635
"year, tmID, stint, GP, G, postG",0.9944,0.4109,0.1267
"year, tmID, stint, GP, A, postG",0.9950,0.4109,0.1286
"year, tmID, stint, G, A, postG",0.9781,0.4109,0.1286
"year, tmID, pos, GP, G, A",0.9812,0.9816,0.1825
"year, tmID, pos, GP, G, postG",0.9985,0.4098,0.1376
"year, tmID, pos, GP, A, postG",0.9990,0.4098,0.1307
"year, tmID, pos, G, A, postG",0.9898,0.4098,0.1287
"year, tmID, GP, G, A, postG",0.9990,0.4109,0.1297
"year, lgID, stint, pos, GP, G",0.7099,0.9816,0.1745
"year, lgID, stint, pos, GP, A",0.7824,0.9816,0.1715
"year, lgID, stint, pos, GP, postG",0.8600,0.4098,0.1276
"year, lgID, stint, pos, G, A",0.5533,0.9816,0.1655
"year, lgID, stint, pos, G, postG",0.8123,0.4098,0.1306
"year, lgID, stint, pos, A, postG",0.8525,0.4098,0.1336
"year, lgID, stint, GP, G, A",0.7860,0.9942,0.1715
"year, lgID, stint, GP, G, postG",0.9476,0.4109,0.1286
"year, lgID, stint, GP, A, postG",0.9646,0.4109,0.1306
"year, lgID, stint, G, A, postG",0.9105,0.4109,0.1256
"year, lgID, pos, GP, G, A",0.8500,0.9816,0.1795
"year, lgID, pos, GP, G, postG",0.9725,0.4098,0.1326
"year, lgID, pos, GP, A, postG",0.9864,0.4098,0.1316
"year, lgID, pos, G, A, postG",0.9337,0.4098,0.1357
"year, lgID, GP, G, A, postG",0.9884,0.4109,0.1287
"year, stint, pos, GP, G, A",0.8587,0.9816,0.1725
"year, stint, pos, GP, G, postG",0.9727,0.4098,0.1346
"year, stint, pos, GP, A, postG",0.9862,0.4098,0.1276
"year, stint, pos, G, A, postG",0.9418,0.4098,0.1297
"year, stint, GP, G, A, postG",0.9895,0.4109,0.1217
"year, pos, GP, G, A, postG",0.9927,0.4098,0.1306
"tmID, lgID, stint, pos, GP, G",0.6439,0.9816,0.1835
"tmID, lgID, stint, pos, GP, A",0.7230,0.9816,0.1905
"tmID, lgID, stint, pos, GP, postG",0.8146,0.4098,0.1277
"tmID, lgID, stint, pos, G, A",0.4791,0.9816,0.1805
"tmID, lgID, stint, pos, G, postG",0.7583,0.4098,0.1297
"tmID, lgID, stint, pos, A, postG",0.7926,0.4098,0.1276
"tmID, lgID, stint, GP, G, A",0.7522,0.9942,0.1805
"tmID, lgID, stint, GP, G, postG",0.9190,0.4109,0.1316
"tmID, lgID, stint, GP, A, postG",0.9389,0.4109,0.1356
"tmID, lgID, stint, G, A, postG",0.8716,0.4109,0.1287
"tmID, lgID, pos, GP, G, A",0.8195,0.9816,0.1875
"tmID, lgID, pos, GP, G, postG",0.9523,0.4098,0.1287
"tmID, lgID, pos, GP, A, postG",0.9728,0.4098,0.1306
"tmID, lgID, pos, G, A, postG",0.9069,0.4098,0.1257
"tmID, lgID, GP, G, A, postG",0.9784,0.4109,0.1386
"tmID, stint, pos, GP, G, A",0.8356,0.9816,0.1785
"tmID, stint, pos, GP, G, postG",0.9575,0.4098,0.1346
"tmID, stint, pos, GP, A, postG",0.9759,0.4098,0.1336
"tmID, stint, pos, G, A, postG",0.9176,0.4098,0.1286
"tmID, stint, GP, G, A, postG",0.9818,0.4109,0.1277
"tmID, pos, GP, G, A, postG",0.9865,0.4098,0.1296
"lgID, stint, pos, GP, G, A",0.5255,0.9816,0.1646
"lgID, stint, pos, GP, G, postG",0.7861,0.4098,0.1267
"lgID, stint, pos, GP, A, postG",0.8221,0.4098,0.1336
"lgID, stint, pos, G, A, postG",0.7613,0.4098,0.1336
"lgID, stint, GP, G, A, postG",0.9015,0.4109,0.1286
"lgID, pos, GP, G, A, postG",0.9271,0.4098,0.1416
"stint, pos, GP, G, A, postG",0.9280,0.4098,0.1266
"playerID, year, tmID, lgID, stint, pos, GP",1.0000,0.9816,0.1974
"playerID, year, tmID, lgID, stint, pos, G",1.0000,0.9816,0.1995
"playerID, year, tmID, lgID, stint, pos, A",1.0000,0.9816,0.2005
"playerID, year, tmID, lgID, stint, pos, postG",1.0000,0.4154,0.1436
"playerID, year, tmID, lgID, stint, GP, G",1.0000,0.9942,0.2104
"playerID, year, tmID, lgID, stint, GP, A",1.0000,0.9942,0.2254
"playerID, year, tmID, lgID, stint, GP, postG",1.0000,0.4109,0.1356
"playerID, year, tmID, lgID, stint, G, A",1.0000,0.9942,0.2074
"playerID, year, tmID, lgID, stint, G, postG",1.0000,0.4109,0.1366
"playerID, year, tmID, lgID, stint, A, postG",1.0000,0.4109,0.1396
"playerID, year, tmID, lgID, pos, GP, G",1.0000,0.9816,0.2004
"playerID, year, tmID, lgID, pos, GP, A",1.0000,0.9816,0.1974
"playerID, year, tmID, lgID, pos, GP, postG",1.0000,0.4098,0.1386
"playerID, year, tmID, lgID, pos, G, A",1.0000,0.9816,0.2034
"playerID, year, tmID, lgID, pos, G, postG",1.0000,0.4098,0.1476
"playerID, year, tmID, lgID, pos, A, postG",1.0000,0.4098,0.1456
"playerID, year, tmID, lgID, GP, G, A",1.0000,0.9942,0.2104
"playerID, year, tmID, lgID, GP, G, postG",1.0000,0.4109,0.1396
"playerID, year, tmID, lgID, GP, A, postG",1.0000,0.4109,0.1446
"playerID, year, tmID, lgID, G, A, postG",1.0000,0.4109,0.1366
"playerID, year, tmID, stint, pos, GP, G",1.0000,0.9816,0.2144
"playerID, year, tmID, stint, pos, GP, A",1.0000,0.9816,0.2114
"playerID, year, tmID, stint, pos, GP, postG",1.0000,0.4098,0.1396
"playerID, year, tmID, stint, pos, G, A",1.0000,0.9816,0.2074
"playerID, year, tmID, stint, pos, G, postG",1.0000,0.4098,0.1376
"playerID, year, tmID, stint, pos, A, postG",1.0000,0.4098,0.1396
"playerID, year, tmID, stint, GP, G, A",1.0000,0.9942,0.1954
"playerID, year, tmID, stint, GP, G, postG",1.0000,0.4109,0.1426
"playerID, year, tmID, stint, GP, A, postG",1.0000,0.4109,0.1416
"playerID, year, tmID, stint, G, A, postG",1.0000,0.4109,0.1426
"playerID, year, tmID, pos, GP, G, A",1.0000,0.9816,0.2074
"playerID, year, tmID, pos, GP, G, postG",1.0000,0.4098,0.1386
"playerID, year, tmID, pos, GP, A, postG",1.0000,0.4098,0.1386
"playerID, year, tmID, pos, G, A, postG",1.0000,0.4098,0.1426
"playerID, year, tmID, GP, G, A, postG",1.0000,0.4109,0.1476
"playerID, year, lgID, stint, pos, GP, G",1.0000,0.9816,0.2094
"playerID, year, lgID, stint, pos, GP, A",1.0000,0.9816,0.2164
"playerID, year, lgID, stint, pos, GP, postG",1.0000,0.4098,0.1446
"playerID, year, lgID, stint, pos, G, A",1.0000,0.9816,0.2094
"playerID, year, lgID, stint, pos, G, postG",1.0000,0.4098,0.1396
"playerID, year, lgID, stint, pos, A, postG",1.0000,0.4098,0.1376
"playerID, year, lgID, stint, GP, G, A",1.0000,0.9942,0.2114
"playerID, year, lgID, stint, GP, G, postG",1.0000,0.4109,0.1426
"playerID, year, lgID, stint, GP, A, postG",1.0000,0.4109,0.1416
"playerID, year, lgID, stint, G, A, postG",1.0000,0.4109,0.1396
"playerID, year, lgID, pos, GP, G, A",0.9991,0.9816,0.2124
"playerID, year, lgID, pos, GP, G, postG",1.0000,0.4098,0.1366
"playerID, year, lgID, pos, GP, A, postG",1.0000,0.4098,0.1347
"playerID, year, lgID, pos, G, A, postG",1.0000,0.4098,0.1366
"playerID, year, lgID, GP, G, A, postG",1.0000,0.4109,0.1416
"playerID, year, stint, pos, GP, G, A",1.0000,0.9816,0.2004
"playerID, year, stint, pos, GP, G, postG",1.0000,0.4098,0.1446
"playerID, year, stint, pos, GP, A, postG",1.0000,0.4098,0.1396
"playerID, year, stint, pos, G, A, postG",1.0000,0.4098,0.1396
"playerID, year, stint, GP, G, A, postG",1.0000,0.4109,0.1356
"playerID, year, pos, GP, G, A, postG",1.0000,0.4098,0.1386
"playerID, tmID, lgID, stint, pos, GP, G",0.9732,0.9816,0.1965
"playerID, tmID, lgID, stint, pos, GP, A",0.9801,0.9816,0.1995
"playerID, tmID, lgID, stint, pos, GP, postG",0.9772,0.4098,0.1406
"playerID, tmID, lgID, stint, pos, G, A",0.9080,0.9816,0.2005
"playerID, tmID, lgID, stint, pos, G, postG",0.9526,0.4098,0.1486
"playerID, tmID, lgID, stint, pos, A, postG",0.9704,0.4098,0.1376
"playerID, tmID, lgID, stint, GP, G, A",0.9874,0.9942,0.2114
"playerID, tmID, lgID, stint, GP, G, postG",0.9939,0.4109,0.1376
"playerID, tmID, lgID, stint, GP, A, postG",0.9962,0.4109,0.1386
"playerID, tmID, lgID, stint, G, A, postG",0.9830,0.4109,0.1376
"playerID, tmID, lgID, pos, GP, G, A",0.9878,0.9816,0.1984
"playerID, tmID, lgID, pos, GP, G, postG",0.9938,0.4098,0.1386
"playerID, tmID, lgID, pos, GP, A, postG",0.9963,0.4098,0.1446
"playerID, tmID, lgID, pos, G, A, postG",0.9820,0.4098,0.1466
"playerID, tmID, lgID, GP, G, A, postG",0.9975,0.4109,0.1416
"playerID, tmID, stint, pos, GP, G, A",0.9880,0.9816,0.2084
"playerID, tmID, stint, pos, GP, G, postG",0.9940,0.4098,0.1396
"playerID, tmID, stint, pos, GP, A, postG",0.9963,0.4098,0.1406
"playerID, tmID, stint, pos, G, A, postG",0.9831,0.4098,0.1406
"playerID, tmID, stint, GP, G, A, postG",0.9975,0.4109,0.1426
"playerID, tmID, pos, GP, G, A, postG",0.9975,0.4098,0.1416
