Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"playerID, Min, W, GA, stint",0.9986,0.9951,0.0130
"playerID, Min, L, GA, stint",0.9991,0.9951,0.0130
"playerID, W, L, GA, stint",0.9946,0.9951,0.0130
"year, tmID, lgID, GP, Min",0.9925,0.9951,0.0129
"year, tmID, lgID, GP, W",0.9790,0.9951,0.0129
"year, tmID, lgID, GP, L",0.9862,0.9951,0.0129
"year, tmID, lgID, GP, GA",0.9946,0.9951,0.0129
"year, tmID, lgID, GP, stint",0.9624,0.9951,0.0120
"year, tmID, lgID, Min, W",0.9958,0.9951,0.0130
"year, tmID, lgID, Min, L",0.9963,0.9951,0.0120
"year, tmID, lgID, Min, GA",0.9970,0.9951,0.0120
"year, tmID, lgID, Min, stint",0.9925,0.9951,0.0130
"year, tmID, lgID, W, L",0.9797,0.9951,0.0130
"year, tmID, lgID, W, GA",0.9932,0.9951,0.0129
"year, tmID, lgID, W, stint",0.9039,0.9951,0.0120
"year, tmID, lgID, L, GA",0.9909,0.9951,0.0130
"year, tmID, lgID, L, stint",0.9292,0.9951,0.0140
"year, tmID, lgID, GA, stint",0.9862,0.9951,0.0129
"year, tmID, GP, Min, W",0.9958,0.9951,0.0129
"year, tmID, GP, Min, L",0.9963,0.9951,0.0120
"year, tmID, GP, Min, GA",0.9970,0.9951,0.0120
"year, tmID, GP, Min, stint",0.9925,0.9951,0.0140
"year, tmID, GP, W, L",0.9904,0.9951,0.0140
"year, tmID, GP, W, GA",0.9965,0.9951,0.0129
"year, tmID, GP, W, stint",0.9808,0.9951,0.0130
"year, tmID, GP, L, GA",0.9956,0.9951,0.0130
"year, tmID, GP, L, stint",0.9871,0.9951,0.0130
"year, tmID, GP, GA, stint",0.9946,0.9951,0.0139
"year, tmID, Min, W, L",0.9963,0.9951,0.0120
"year, tmID, Min, W, GA",0.9974,0.9951,0.0120
"year, tmID, Min, W, stint",0.9958,0.9951,0.0129
"year, tmID, Min, L, GA",0.9974,0.9951,0.0120
"year, tmID, Min, L, stint",0.9963,0.9951,0.0129
"year, tmID, Min, GA, stint",0.9970,0.9951,0.0130
"year, tmID, W, L, GA",0.9951,0.9951,0.0120
"year, tmID, W, L, stint",0.9820,0.9951,0.0130
"year, tmID, W, GA, stint",0.9942,0.9951,0.0139
"year, tmID, L, GA, stint",0.9923,0.9951,0.0130
"year, lgID, GP, Min, W",0.9684,0.9951,0.0120
"year, lgID, GP, Min, L",0.9708,0.9951,0.0120
"year, lgID, GP, Min, GA",0.9864,0.9951,0.0120
"year, lgID, GP, Min, stint",0.9416,0.9951,0.0170
"year, lgID, GP, W, L",0.8929,0.9951,0.0129
"year, lgID, GP, W, GA",0.9549,0.9951,0.0120
"year, lgID, GP, W, stint",0.8142,0.9951,0.0120
"year, lgID, GP, L, GA",0.9542,0.9951,0.0120
"year, lgID, GP, L, stint",0.8177,0.9951,0.0120
"year, lgID, GP, GA, stint",0.9308,0.9951,0.0120
"year, lgID, Min, W, L",0.9736,0.9951,0.0120
"year, lgID, Min, W, GA",0.9902,0.9951,0.0120
"year, lgID, Min, W, stint",0.9663,0.9951,0.0130
"year, lgID, Min, L, GA",0.9902,0.9951,0.0130
"year, lgID, Min, L, stint",0.9708,0.9951,0.0130
"year, lgID, Min, GA, stint",0.9869,0.9951,0.0150
"year, lgID, W, L, GA",0.9535,0.9951,0.0129
"year, lgID, W, L, stint",0.7920,0.9951,0.0130
"year, lgID, W, GA, stint",0.9231,0.9951,0.0129
"year, lgID, L, GA, stint",0.9079,0.9951,0.0140
"year, GP, Min, W, L",0.9724,0.9951,0.0129
"year, GP, Min, W, GA",0.9892,0.9951,0.0140
"year, GP, Min, W, stint",0.9670,0.9951,0.0130
"year, GP, Min, L, GA",0.9892,0.9951,0.0130
"year, GP, Min, L, stint",0.9694,0.9951,0.0129
"year, GP, Min, GA, stint",0.9850,0.9951,0.0130
"year, GP, W, L, GA",0.9654,0.9951,0.0130
"year, GP, W, L, stint",0.8948,0.9951,0.0120
"year, GP, W, GA, stint",0.9530,0.9951,0.0130
"year, GP, L, GA, stint",0.9530,0.9951,0.0120
"year, Min, W, L, GA",0.9897,0.9951,0.0120
"year, Min, W, L, stint",0.9719,0.9951,0.0129
"year, Min, W, GA, stint",0.9892,0.9951,0.0130
"year, Min, L, GA, stint",0.9892,0.9951,0.0130
"year, W, L, GA, stint",0.9547,0.9951,0.0130
"tmID, lgID, GP, Min, W",0.9423,0.9951,0.0149
"tmID, lgID, GP, Min, L",0.9493,0.9951,0.0140
"tmID, lgID, GP, Min, GA",0.9764,0.9951,0.0149
"tmID, lgID, GP, Min, stint",0.9081,0.9951,0.0119
"tmID, lgID, GP, W, L",0.8450,0.9951,0.0130
"tmID, lgID, GP, W, GA",0.9254,0.9951,0.0130
"tmID, lgID, GP, W, stint",0.7475,0.9951,0.0129
"tmID, lgID, GP, L, GA",0.9205,0.9951,0.0139
"tmID, lgID, GP, L, stint",0.7429,0.9951,0.0130
"tmID, lgID, GP, GA, stint",0.8869,0.9951,0.0139
"tmID, lgID, Min, W, L",0.9551,0.9951,0.0140
"tmID, lgID, Min, W, GA",0.9808,0.9951,0.0139
"tmID, lgID, Min, W, stint",0.9427,0.9951,0.0129
"tmID, lgID, Min, L, GA",0.9818,0.9951,0.0130
"tmID, lgID, Min, L, stint",0.9490,0.9951,0.0120
"tmID, lgID, Min, GA, stint",0.9766,0.9951,0.0130
"tmID, lgID, W, L, GA",0.9205,0.9951,0.0139
"tmID, lgID, W, L, stint",0.7158,0.9951,0.0120
"tmID, lgID, W, GA, stint",0.8724,0.9951,0.0120
"tmID, lgID, L, GA, stint",0.8495,0.9951,0.0129
"tmID, GP, Min, W, L",0.9575,0.9951,0.0139
"tmID, GP, Min, W, GA",0.9818,0.9951,0.0139
"tmID, GP, Min, W, stint",0.9462,0.9951,0.0129
"tmID, GP, Min, L, GA",0.9822,0.9951,0.0139
"tmID, GP, Min, L, stint",0.9518,0.9951,0.0129
"tmID, GP, Min, GA, stint",0.9780,0.9951,0.0130
"tmID, GP, W, L, GA",0.9420,0.9951,0.0130
"tmID, GP, W, L, stint",0.8560,0.9951,0.0130
"tmID, GP, W, GA, stint",0.9289,0.9951,0.0129
"tmID, GP, L, GA, stint",0.9264,0.9951,0.0179
"tmID, Min, W, L, GA",0.9832,0.9951,0.0140
"tmID, Min, W, L, stint",0.9582,0.9951,0.0129
"tmID, Min, W, GA, stint",0.9815,0.9951,0.0129
"tmID, Min, L, GA, stint",0.9825,0.9951,0.0129
"tmID, W, L, GA, stint",0.9259,0.9951,0.0119
"lgID, GP, Min, W, L",0.8691,0.9951,0.0130
"lgID, GP, Min, W, GA",0.9095,0.9951,0.0139
"lgID, GP, Min, W, stint",0.8385,0.9951,0.0120
"lgID, GP, Min, L, GA",0.9163,0.9951,0.0140
"lgID, GP, Min, L, stint",0.8488,0.9951,0.0129
"lgID, GP, Min, GA, stint",0.9009,0.9951,0.0120
"lgID, GP, W, L, GA",0.8160,0.9951,0.0129
"lgID, GP, W, L, stint",0.5463,0.9951,0.0119
"lgID, GP, W, GA, stint",0.7560,0.9951,0.0120
"lgID, GP, L, GA, stint",0.7513,0.9951,0.0120
"lgID, Min, W, L, GA",0.9154,0.9951,0.0139
"lgID, Min, W, L, stint",0.8464,0.9951,0.0120
"lgID, Min, W, GA, stint",0.9091,0.9951,0.0129
"lgID, Min, L, GA, stint",0.9133,0.9951,0.0129
"lgID, W, L, GA, stint",0.7265,0.9951,0.0120
"GP, Min, W, L, GA",0.9128,0.9951,0.0130
"GP, Min, W, L, stint",0.8651,0.9951,0.0119
"GP, Min, W, GA, stint",0.9072,0.9951,0.0120
"GP, Min, L, GA, stint",0.9140,0.9951,0.0129
"GP, W, L, GA, stint",0.8158,0.9951,0.0120
"Min, W, L, GA, stint",0.9119,0.9951,0.0120
"playerID, year, tmID, lgID, GP, Min",1.0000,0.9951,0.0139
"playerID, year, tmID, lgID, GP, W",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, GP, L",1.0000,0.9951,0.0139
"playerID, year, tmID, lgID, GP, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, GP, stint",1.0000,0.9951,0.0120
"playerID, year, tmID, lgID, Min, W",1.0000,0.9951,0.0130
"playerID, year, tmID, lgID, Min, L",1.0000,0.9951,0.0139
"playerID, year, tmID, lgID, Min, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, Min, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, lgID, W, L",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, W, GA",1.0000,0.9951,0.0139
"playerID, year, tmID, lgID, W, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, lgID, L, GA",1.0000,0.9951,0.0149
"playerID, year, tmID, lgID, L, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, lgID, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, GP, Min, W",1.0000,0.9951,0.0140
"playerID, year, tmID, GP, Min, L",1.0000,0.9951,0.0149
"playerID, year, tmID, GP, Min, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, GP, Min, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, GP, W, L",1.0000,0.9951,0.0139
"playerID, year, tmID, GP, W, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, GP, W, stint",1.0000,0.9951,0.0120
"playerID, year, tmID, GP, L, GA",1.0000,0.9951,0.0139
"playerID, year, tmID, GP, L, stint",1.0000,0.9951,0.0129
"playerID, year, tmID, GP, GA, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, Min, W, L",1.0000,0.9951,0.0140
"playerID, year, tmID, Min, W, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, Min, W, stint",1.0000,0.9951,0.0129
"playerID, year, tmID, Min, L, GA",1.0000,0.9951,0.0140
"playerID, year, tmID, Min, L, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, Min, GA, stint",1.0000,0.9951,0.0129
"playerID, year, tmID, W, L, GA",1.0000,0.9951,0.0139
"playerID, year, tmID, W, L, stint",1.0000,0.9951,0.0130
"playerID, year, tmID, W, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, L, GA, stint",1.0000,0.9951,0.0130
"playerID, year, lgID, GP, Min, W",1.0000,0.9951,0.0140
"playerID, year, lgID, GP, Min, L",1.0000,0.9951,0.0139
"playerID, year, lgID, GP, Min, GA",1.0000,0.9951,0.0150
"playerID, year, lgID, GP, Min, stint",1.0000,0.9951,0.0130
"playerID, year, lgID, GP, W, L",1.0000,0.9951,0.0139
"playerID, year, lgID, GP, W, GA",1.0000,0.9951,0.0140
"playerID, year, lgID, GP, W, stint",1.0000,0.9951,0.0139
"playerID, year, lgID, GP, L, GA",0.9995,0.9951,0.0140
"playerID, year, lgID, GP, L, stint",1.0000,0.9951,0.0129
"playerID, year, lgID, GP, GA, stint",1.0000,0.9951,0.0139
"playerID, year, lgID, Min, W, L",1.0000,0.9951,0.0140
"playerID, year, lgID, Min, W, GA",1.0000,0.9951,0.0139
"playerID, year, lgID, Min, W, stint",1.0000,0.9951,0.0130
"playerID, year, lgID, Min, L, GA",1.0000,0.9951,0.0140
"playerID, year, lgID, Min, L, stint",1.0000,0.9951,0.0129
"playerID, year, lgID, Min, GA, stint",1.0000,0.9951,0.0139
"playerID, year, lgID, W, L, GA",0.9991,0.9951,0.0139
"playerID, year, lgID, W, L, stint",1.0000,0.9951,0.0129
"playerID, year, lgID, W, GA, stint",1.0000,0.9951,0.0140
"playerID, year, lgID, L, GA, stint",1.0000,0.9951,0.0139
"playerID, year, GP, Min, W, L",1.0000,0.9951,0.0140
"playerID, year, GP, Min, W, GA",1.0000,0.9951,0.0140
"playerID, year, GP, Min, W, stint",1.0000,0.9951,0.0169
"playerID, year, GP, Min, L, GA",1.0000,0.9951,0.0160
"playerID, year, GP, Min, L, stint",1.0000,0.9951,0.0130
"playerID, year, GP, Min, GA, stint",1.0000,0.9951,0.0139
"playerID, year, GP, W, L, GA",1.0000,0.9951,0.0140
"playerID, year, GP, W, L, stint",1.0000,0.9951,0.0129
"playerID, year, GP, W, GA, stint",1.0000,0.9951,0.0129
"playerID, year, GP, L, GA, stint",1.0000,0.9951,0.0130
"playerID, year, Min, W, L, GA",1.0000,0.9951,0.0139
"playerID, year, Min, W, L, stint",1.0000,0.9951,0.0130
"playerID, year, Min, W, GA, stint",1.0000,0.9951,0.0130
"playerID, year, Min, L, GA, stint",1.0000,0.9951,0.0129
"playerID, year, W, L, GA, stint",1.0000,0.9951,0.0139
"playerID, tmID, lgID, GP, Min, W",0.9953,0.9951,0.0150
"playerID, tmID, lgID, GP, Min, L",0.9967,0.9951,0.0150
"playerID, tmID, lgID, GP, Min, GA",0.9995,0.9951,0.0179
"playerID, tmID, lgID, GP, Min, stint",0.9855,0.9951,0.0139
"playerID, tmID, lgID, GP, W, L",0.9918,0.9951,0.0150
"playerID, tmID, lgID, GP, W, GA",0.9991,0.9951,0.0150
"playerID, tmID, lgID, GP, W, stint",0.9743,0.9951,0.0140
"playerID, tmID, lgID, GP, L, GA",0.9981,0.9951,0.0150
"playerID, tmID, lgID, GP, L, stint",0.9806,0.9951,0.0140
"playerID, tmID, lgID, GP, GA, stint",0.9958,0.9951,0.0140
"playerID, tmID, lgID, Min, W, L",0.9981,0.9951,0.0150
"playerID, tmID, lgID, Min, W, GA",1.0000,0.9951,0.0149
"playerID, tmID, lgID, Min, W, stint",0.9958,0.9951,0.0139
"playerID, tmID, lgID, Min, L, GA",1.0000,0.9951,0.0150
"playerID, tmID, lgID, Min, L, stint",0.9972,0.9951,0.0139
"playerID, tmID, lgID, Min, GA, stint",0.9995,0.9951,0.0140
"playerID, tmID, lgID, W, L, GA",0.9981,0.9951,0.0150
"playerID, tmID, lgID, W, L, stint",0.9822,0.9951,0.0139
"playerID, tmID, lgID, W, GA, stint",0.9967,0.9951,0.0140
"playerID, tmID, lgID, L, GA, stint",0.9944,0.9951,0.0139
"playerID, tmID, GP, Min, W, L",0.9981,0.9951,0.0180
"playerID, tmID, GP, Min, W, GA",1.0000,0.9951,0.0169
"playerID, tmID, GP, Min, W, stint",0.9958,0.9951,0.0150
"playerID, tmID, GP, Min, L, GA",1.0000,0.9951,0.0160
"playerID, tmID, GP, Min, L, stint",0.9972,0.9951,0.0140
"playerID, tmID, GP, Min, GA, stint",0.9995,0.9951,0.0140
"playerID, tmID, GP, W, L, GA",0.9991,0.9951,0.0150
"playerID, tmID, GP, W, L, stint",0.9923,0.9951,0.0140
"playerID, tmID, GP, W, GA, stint",0.9991,0.9951,0.0130
"playerID, tmID, GP, L, GA, stint",0.9981,0.9951,0.0140
"playerID, tmID, Min, W, L, GA",1.0000,0.9951,0.0150
"playerID, tmID, Min, W, L, stint",0.9986,0.9951,0.0140
"playerID, tmID, Min, W, GA, stint",1.0000,0.9951,0.0150
"playerID, tmID, Min, L, GA, stint",1.0000,0.9951,0.0149
"playerID, tmID, W, L, GA, stint",0.9981,0.9951,0.0140
"playerID, lgID, GP, Min, W, L",0.9958,0.9951,0.0150
"playerID, lgID, GP, Min, W, GA",0.9986,0.9951,0.0149
"playerID, lgID, GP, Min, W, stint",0.9937,0.9951,0.0140
"playerID, lgID, GP, Min, L, GA",0.9991,0.9951,0.0150
"playerID, lgID, GP, Min, L, stint",0.9949,0.9951,0.0139
"playerID, lgID, GP, Min, GA, stint",0.9981,0.9951,0.0150
"playerID, lgID, GP, W, L, GA",0.9960,0.9951,0.0150
"playerID, lgID, GP, W, L, stint",0.9820,0.9951,0.0139
"playerID, lgID, GP, W, GA, stint",0.9946,0.9951,0.0140
"playerID, lgID, GP, L, GA, stint",0.9946,0.9951,0.0140
"playerID, lgID, Min, W, L, GA",0.9991,0.9951,0.0150
"playerID, lgID, Min, W, L, stint",0.9967,0.9951,0.0140
"playerID, lgID, Min, W, GA, stint",0.9986,0.9951,0.0140
"playerID, lgID, Min, L, GA, stint",0.9991,0.9951,0.0140
"playerID, lgID, W, L, GA, stint",0.9946,0.9951,0.0140
"playerID, GP, Min, W, L, GA",0.9991,0.9951,0.0150
"playerID, GP, Min, W, L, stint",0.9967,0.9951,0.0140
"playerID, GP, Min, W, GA, stint",0.9986,0.9951,0.0149
"playerID, GP, Min, L, GA, stint",0.9991,0.9951,0.0149
"playerID, GP, W, L, GA, stint",0.9960,0.9951,0.0140
"playerID, Min, W, L, GA, stint",0.9991,0.9951,0.0140
"year, tmID, lgID, GP, Min, W",0.9958,0.9951,0.0140
"year, tmID, lgID, GP, Min, L",0.9963,0.9951,0.0140
"year, tmID, lgID, GP, Min, GA",0.9970,0.9951,0.0140
"year, tmID, lgID, GP, Min, stint",0.9925,0.9951,0.0129
"year, tmID, lgID, GP, W, L",0.9904,0.9951,0.0140
"year, tmID, lgID, GP, W, GA",0.9965,0.9951,0.0140
"year, tmID, lgID, GP, W, stint",0.9808,0.9951,0.0130
"year, tmID, lgID, GP, L, GA",0.9956,0.9951,0.0149
"year, tmID, lgID, GP, L, stint",0.9871,0.9951,0.0120
"year, tmID, lgID, GP, GA, stint",0.9946,0.9951,0.0130
"year, tmID, lgID, Min, W, L",0.9963,0.9951,0.0139
"year, tmID, lgID, Min, W, GA",0.9974,0.9951,0.0140
"year, tmID, lgID, Min, W, stint",0.9958,0.9951,0.0139
"year, tmID, lgID, Min, L, GA",0.9974,0.9951,0.0140
"year, tmID, lgID, Min, L, stint",0.9963,0.9951,0.0120
"year, tmID, lgID, Min, GA, stint",0.9970,0.9951,0.0130
"year, tmID, lgID, W, L, GA",0.9951,0.9951,0.0149
"year, tmID, lgID, W, L, stint",0.9820,0.9951,0.0130
"year, tmID, lgID, W, GA, stint",0.9942,0.9951,0.0129
"year, tmID, lgID, L, GA, stint",0.9923,0.9951,0.0129
"year, tmID, GP, Min, W, L",0.9963,0.9951,0.0140
"year, tmID, GP, Min, W, GA",0.9974,0.9951,0.0160
"year, tmID, GP, Min, W, stint",0.9958,0.9951,0.0130
"year, tmID, GP, Min, L, GA",0.9974,0.9951,0.0140
"year, tmID, GP, Min, L, stint",0.9963,0.9951,0.0130
"year, tmID, GP, Min, GA, stint",0.9970,0.9951,0.0129
"year, tmID, GP, W, L, GA",0.9965,0.9951,0.0140
"year, tmID, GP, W, L, stint",0.9909,0.9951,0.0130
"year, tmID, GP, W, GA, stint",0.9965,0.9951,0.0130
"year, tmID, GP, L, GA, stint",0.9956,0.9951,0.0139
"year, tmID, Min, W, L, GA",0.9974,0.9951,0.0140
"year, tmID, Min, W, L, stint",0.9963,0.9951,0.0130
"year, tmID, Min, W, GA, stint",0.9974,0.9951,0.0139
"year, tmID, Min, L, GA, stint",0.9974,0.9951,0.0140
"year, tmID, W, L, GA, stint",0.9956,0.9951,0.0139
"year, lgID, GP, Min, W, L",0.9752,0.9951,0.0139
"year, lgID, GP, Min, W, GA",0.9906,0.9951,0.0150
"year, lgID, GP, Min, W, stint",0.9698,0.9951,0.0129
"year, lgID, GP, Min, L, GA",0.9906,0.9951,0.0140
"year, lgID, GP, Min, L, stint",0.9722,0.9951,0.0130
"year, lgID, GP, Min, GA, stint",0.9869,0.9951,0.0140
"year, lgID, GP, W, L, GA",0.9696,0.9951,0.0150
"year, lgID, GP, W, L, stint",0.9021,0.9951,0.0139
"year, lgID, GP, W, GA, stint",0.9582,0.9951,0.0140
"year, lgID, GP, L, GA, stint",0.9572,0.9951,0.0130
"year, lgID, Min, W, L, GA",0.9911,0.9951,0.0140
"year, lgID, Min, W, L, stint",0.9748,0.9951,0.0130
"year, lgID, Min, W, GA, stint",0.9906,0.9951,0.0130
"year, lgID, Min, L, GA, stint",0.9906,0.9951,0.0130
"year, lgID, W, L, GA, stint",0.9584,0.9951,0.0130
"year, GP, Min, W, L, GA",0.9902,0.9951,0.0150
"year, GP, Min, W, L, stint",0.9734,0.9951,0.0130
"year, GP, Min, W, GA, stint",0.9892,0.9951,0.0139
"year, GP, Min, L, GA, stint",0.9892,0.9951,0.0130
"year, GP, W, L, GA, stint",0.9668,0.9951,0.0130
"year, Min, W, L, GA, stint",0.9902,0.9951,0.0149
"tmID, lgID, GP, Min, W, L",0.9575,0.9951,0.0159
"tmID, lgID, GP, Min, W, GA",0.9818,0.9951,0.0159
"tmID, lgID, GP, Min, W, stint",0.9462,0.9951,0.0150
"tmID, lgID, GP, Min, L, GA",0.9822,0.9951,0.0160
"tmID, lgID, GP, Min, L, stint",0.9518,0.9951,0.0139
"tmID, lgID, GP, Min, GA, stint",0.9780,0.9951,0.0150
"tmID, lgID, GP, W, L, GA",0.9420,0.9951,0.0150
"tmID, lgID, GP, W, L, stint",0.8560,0.9951,0.0149
"tmID, lgID, GP, W, GA, stint",0.9289,0.9951,0.0140
"tmID, lgID, GP, L, GA, stint",0.9264,0.9951,0.0140
"tmID, lgID, Min, W, L, GA",0.9832,0.9951,0.0160
"tmID, lgID, Min, W, L, stint",0.9582,0.9951,0.0140
"tmID, lgID, Min, W, GA, stint",0.9815,0.9951,0.0149
"tmID, lgID, Min, L, GA, stint",0.9825,0.9951,0.0150
"tmID, lgID, W, L, GA, stint",0.9259,0.9951,0.0140
"tmID, GP, Min, W, L, GA",0.9836,0.9951,0.0159
"tmID, GP, Min, W, L, stint",0.9600,0.9951,0.0149
"tmID, GP, Min, W, GA, stint",0.9825,0.9951,0.0150
"tmID, GP, Min, L, GA, stint",0.9829,0.9951,0.0140
"tmID, GP, W, L, GA, stint",0.9451,0.9951,0.0140
"tmID, Min, W, L, GA, stint",0.9839,0.9951,0.0149
"lgID, GP, Min, W, L, GA",0.9203,0.9951,0.0179
"lgID, GP, Min, W, L, stint",0.8766,0.9951,0.0149
"lgID, GP, Min, W, GA, stint",0.9149,0.9951,0.0150
"lgID, GP, Min, L, GA, stint",0.9215,0.9951,0.0149
"lgID, GP, W, L, GA, stint",0.8305,0.9951,0.0140
"lgID, Min, W, L, GA, stint",0.9203,0.9951,0.0149
"GP, Min, W, L, GA, stint",0.9175,0.9951,0.0149
"playerID, year, tmID, lgID, GP, Min, W",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, GP, Min, L",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, GP, Min, GA",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, GP, Min, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, lgID, GP, W, L",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, GP, W, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, GP, W, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, lgID, GP, L, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, GP, L, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, GP, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, Min, W, L",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, Min, W, GA",1.0000,0.9951,0.0160
"playerID, year, tmID, lgID, Min, W, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, Min, L, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, lgID, Min, L, stint",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, Min, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, W, L, GA",1.0000,0.9951,0.0150
"playerID, year, tmID, lgID, W, L, stint",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, W, GA, stint",1.0000,0.9951,0.0140
"playerID, year, tmID, lgID, L, GA, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, GP, Min, W, L",1.0000,0.9951,0.0160
"playerID, year, tmID, GP, Min, W, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, GP, Min, W, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, GP, Min, L, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, GP, Min, L, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, GP, Min, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, GP, W, L, GA",1.0000,0.9951,0.0160
"playerID, year, tmID, GP, W, L, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, GP, W, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, GP, L, GA, stint",1.0000,0.9951,0.0140
"playerID, year, tmID, Min, W, L, GA",1.0000,0.9951,0.0159
"playerID, year, tmID, Min, W, L, stint",1.0000,0.9951,0.0140
"playerID, year, tmID, Min, W, GA, stint",1.0000,0.9951,0.0150
"playerID, year, tmID, Min, L, GA, stint",1.0000,0.9951,0.0149
"playerID, year, tmID, W, L, GA, stint",1.0000,0.9951,0.0140
"playerID, year, lgID, GP, Min, W, L",1.0000,0.9951,0.0159
"playerID, year, lgID, GP, Min, W, GA",1.0000,0.9951,0.0160
"playerID, year, lgID, GP, Min, W, stint",1.0000,0.9951,0.0149
"playerID, year, lgID, GP, Min, L, GA",1.0000,0.9951,0.0150
"playerID, year, lgID, GP, Min, L, stint",1.0000,0.9951,0.0149
"playerID, year, lgID, GP, Min, GA, stint",1.0000,0.9951,0.0150
"playerID, year, lgID, GP, W, L, GA",1.0000,0.9951,0.0159
"playerID, year, lgID, GP, W, L, stint",1.0000,0.9951,0.0140
"playerID, year, lgID, GP, W, GA, stint",1.0000,0.9951,0.0140
"playerID, year, lgID, GP, L, GA, stint",1.0000,0.9951,0.0140
"playerID, year, lgID, Min, W, L, GA",1.0000,0.9951,0.0150
"playerID, year, lgID, Min, W, L, stint",1.0000,0.9951,0.0149
"playerID, year, lgID, Min, W, GA, stint",1.0000,0.9951,0.0160
"playerID, year, lgID, Min, L, GA, stint",1.0000,0.9951,0.0149
"playerID, year, lgID, W, L, GA, stint",1.0000,0.9951,0.0149
"playerID, year, GP, Min, W, L, GA",1.0000,0.9951,0.0160
"playerID, year, GP, Min, W, L, stint",1.0000,0.9951,0.0149
"playerID, year, GP, Min, W, GA, stint",1.0000,0.9951,0.0179
"playerID, year, GP, Min, L, GA, stint",1.0000,0.9951,0.0140
"playerID, year, GP, W, L, GA, stint",1.0000,0.9951,0.0150
"playerID, year, Min, W, L, GA, stint",1.0000,0.9951,0.0140
"playerID, tmID, lgID, GP, Min, W, L",0.9981,0.9951,0.0169
"playerID, tmID, lgID, GP, Min, W, GA",1.0000,0.9951,0.0169
"playerID, tmID, lgID, GP, Min, W, stint",0.9958,0.9951,0.0150
"playerID, tmID, lgID, GP, Min, L, GA",1.0000,0.9951,0.0170
"playerID, tmID, lgID, GP, Min, L, stint",0.9972,0.9951,0.0150
"playerID, tmID, lgID, GP, Min, GA, stint",0.9995,0.9951,0.0160
"playerID, tmID, lgID, GP, W, L, GA",0.9991,0.9951,0.0179
"playerID, tmID, lgID, GP, W, L, stint",0.9923,0.9951,0.0160
"playerID, tmID, lgID, GP, W, GA, stint",0.9991,0.9951,0.0160
"playerID, tmID, lgID, GP, L, GA, stint",0.9981,0.9951,0.0169
"playerID, tmID, lgID, Min, W, L, GA",1.0000,0.9951,0.0170
"playerID, tmID, lgID, Min, W, L, stint",0.9986,0.9951,0.0160
"playerID, tmID, lgID, Min, W, GA, stint",1.0000,0.9951,0.0169
"playerID, tmID, lgID, Min, L, GA, stint",1.0000,0.9951,0.0169
"playerID, tmID, lgID, W, L, GA, stint",0.9981,0.9951,0.0180
"playerID, tmID, GP, Min, W, L, GA",1.0000,0.9951,0.0160
"playerID, tmID, GP, Min, W, L, stint",0.9986,0.9951,0.0160
"playerID, tmID, GP, Min, W, GA, stint",1.0000,0.9951,0.0160
"playerID, tmID, GP, Min, L, GA, stint",1.0000,0.9951,0.0159
"playerID, tmID, GP, W, L, GA, stint",0.9991,0.9951,0.0160
"playerID, tmID, Min, W, L, GA, stint",1.0000,0.9951,0.0160
