Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"tmID, lgID, W, GF, T",0.8360,1.0000,0.0030
"tmID, lgID, W, L, T",0.4854,1.0000,0.0020
"tmID, lgID, G, PIM, GA",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GF",1.0000,0.9072,0.0020
"tmID, lgID, G, PIM, L",0.9935,0.9072,0.0030
"tmID, lgID, G, PIM, T",0.9892,0.9072,0.0030
"tmID, lgID, G, GA, GF",0.9795,1.0000,0.0020
"tmID, lgID, G, GA, L",0.9234,1.0000,0.0030
"tmID, lgID, G, GA, T",0.8954,1.0000,0.0020
"tmID, lgID, G, GF, L",0.8943,1.0000,0.0030
"tmID, lgID, G, GF, T",0.8727,1.0000,0.0020
"tmID, lgID, G, L, T",0.4854,1.0000,0.0030
"tmID, lgID, PIM, GA, GF",1.0000,0.9072,0.0020
"tmID, lgID, PIM, GA, L",0.9957,0.9072,0.0030
"tmID, lgID, PIM, GA, T",0.9957,0.9072,0.0030
"tmID, lgID, PIM, GF, L",0.9978,0.9072,0.0020
"tmID, lgID, PIM, GF, T",0.9978,0.9072,0.0030
"tmID, lgID, PIM, L, T",0.9590,0.9072,0.0020
"tmID, lgID, GA, GF, L",0.9763,1.0000,0.0020
"tmID, lgID, GA, GF, T",0.9547,1.0000,0.0030
"tmID, lgID, GA, L, T",0.7702,1.0000,0.0020
"tmID, lgID, GF, L, T",0.8015,1.0000,0.0030
"tmID, W, G, PIM, GA",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GF",1.0000,0.9072,0.0020
"tmID, W, G, PIM, L",0.9935,0.9072,0.0030
"tmID, W, G, PIM, T",0.9935,0.9072,0.0020
"tmID, W, G, GA, GF",0.9892,1.0000,0.0020
"tmID, W, G, GA, L",0.9342,1.0000,0.0020
"tmID, W, G, GA, T",0.9342,1.0000,0.0020
"tmID, W, G, GF, L",0.9051,1.0000,0.0020
"tmID, W, G, GF, T",0.9051,1.0000,0.0020
"tmID, W, G, L, T",0.4854,1.0000,0.0020
"tmID, W, PIM, GA, GF",1.0000,0.9072,0.0030
"tmID, W, PIM, GA, L",1.0000,0.9072,0.0020
"tmID, W, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, W, PIM, GF, L",1.0000,0.9072,0.0020
"tmID, W, PIM, GF, T",1.0000,0.9072,0.0020
"tmID, W, PIM, L, T",0.9935,0.9072,0.0030
"tmID, W, GA, GF, L",0.9892,1.0000,0.0020
"tmID, W, GA, GF, T",0.9806,1.0000,0.0020
"tmID, W, GA, L, T",0.9342,1.0000,0.0020
"tmID, W, GF, L, T",0.9051,1.0000,0.0030
"tmID, G, PIM, GA, GF",1.0000,0.9072,0.0020
"tmID, G, PIM, GA, L",1.0000,0.9072,0.0020
"tmID, G, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, G, PIM, GF, L",1.0000,0.9072,0.0020
"tmID, G, PIM, GF, T",1.0000,0.9072,0.0020
"tmID, G, PIM, L, T",0.9935,0.9072,0.0030
"tmID, G, GA, GF, L",0.9849,1.0000,0.0020
"tmID, G, GA, GF, T",0.9838,1.0000,0.0020
"tmID, G, GA, L, T",0.9342,1.0000,0.0030
"tmID, G, GF, L, T",0.9051,1.0000,0.0020
"tmID, PIM, GA, GF, L",1.0000,0.9072,0.0020
"tmID, PIM, GA, GF, T",1.0000,0.9072,0.0020
"tmID, PIM, GA, L, T",0.9957,0.9072,0.0030
"tmID, PIM, GF, L, T",0.9978,0.9072,0.0020
"tmID, GA, GF, L, T",0.9827,1.0000,0.0020
"lgID, W, G, PIM, GA",0.9871,0.9072,0.0030
"lgID, W, G, PIM, GF",0.9720,0.9072,0.0020
"lgID, W, G, PIM, L",0.8091,0.9072,0.0020
"lgID, W, G, PIM, T",0.8091,0.9072,0.0020
"lgID, W, G, GA, GF",0.8242,1.0000,0.0030
"lgID, W, G, GA, L",0.4574,1.0000,0.0020
"lgID, W, G, GA, T",0.4574,1.0000,0.0020
"lgID, W, G, GF, L",0.4488,1.0000,0.0020
"lgID, W, G, GF, T",0.4488,1.0000,0.0020
"lgID, W, G, L, T",0.0615,1.0000,0.0030
"lgID, W, PIM, GA, GF",0.9957,0.9072,0.0020
"lgID, W, PIM, GA, L",0.9871,0.9072,0.0030
"lgID, W, PIM, GA, T",0.9849,0.9072,0.0030
"lgID, W, PIM, GF, L",0.9720,0.9072,0.0030
"lgID, W, PIM, GF, T",0.9655,0.9072,0.0020
"lgID, W, PIM, L, T",0.8091,0.9072,0.0020
"lgID, W, GA, GF, L",0.8317,1.0000,0.0030
"lgID, W, GA, GF, T",0.7605,1.0000,0.0020
"lgID, W, GA, L, T",0.4574,1.0000,0.0020
"lgID, W, GF, L, T",0.4488,1.0000,0.0030
"lgID, G, PIM, GA, GF",0.9957,0.9072,0.0020
"lgID, G, PIM, GA, L",0.9871,0.9072,0.0020
"lgID, G, PIM, GA, T",0.9849,0.9072,0.0030
"lgID, G, PIM, GF, L",0.9698,0.9072,0.0020
"lgID, G, PIM, GF, T",0.9676,0.9072,0.0030
"lgID, G, PIM, L, T",0.8091,0.9072,0.0020
"lgID, G, GA, GF, L",0.8285,1.0000,0.0020
"lgID, G, GA, GF, T",0.7994,1.0000,0.0030
"lgID, G, GA, L, T",0.4574,1.0000,0.0020
"lgID, G, GF, L, T",0.4488,1.0000,0.0020
"lgID, PIM, GA, GF, L",0.9935,0.9072,0.0020
"lgID, PIM, GA, GF, T",0.9914,0.9072,0.0030
"lgID, PIM, GA, L, T",0.9471,0.9072,0.0020
"lgID, PIM, GF, L, T",0.9515,0.9072,0.0030
"lgID, GA, GF, L, T",0.7195,1.0000,0.0020
"W, G, PIM, GA, GF",0.9957,0.9072,0.0020
"W, G, PIM, GA, L",0.9871,0.9072,0.0030
"W, G, PIM, GA, T",0.9871,0.9072,0.0020
"W, G, PIM, GF, L",0.9720,0.9072,0.0020
"W, G, PIM, GF, T",0.9720,0.9072,0.0020
"W, G, PIM, L, T",0.8091,0.9072,0.0020
"W, G, GA, GF, L",0.8069,1.0000,0.0020
"W, G, GA, GF, T",0.8069,1.0000,0.0020
"W, G, GA, L, T",0.4196,1.0000,0.0020
"W, G, GF, L, T",0.4078,1.0000,0.0020
"W, PIM, GA, GF, L",0.9957,0.9072,0.0020
"W, PIM, GA, GF, T",0.9957,0.9072,0.0020
"W, PIM, GA, L, T",0.9871,0.9072,0.0020
"W, PIM, GF, L, T",0.9720,0.9072,0.0030
"W, GA, GF, L, T",0.8069,1.0000,0.0010
"G, PIM, GA, GF, L",0.9957,0.9072,0.0030
"G, PIM, GA, GF, T",0.9957,0.9072,0.0020
"G, PIM, GA, L, T",0.9871,0.9072,0.0020
"G, PIM, GF, L, T",0.9720,0.9072,0.0030
"G, GA, GF, L, T",0.8069,1.0000,0.0010
"PIM, GA, GF, L, T",0.9935,0.9072,0.0030
"year, tmID, lgID, W, G, PIM",1.0000,0.9072,0.0020
"year, tmID, lgID, W, G, GA",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GF",1.0000,1.0000,0.0020
"year, tmID, lgID, W, G, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, T",1.0000,1.0000,0.0020
"year, tmID, lgID, W, PIM, GA",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, T",1.0000,0.9072,0.0040
"year, tmID, lgID, W, GA, GF",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GA, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GA, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GF, T",1.0000,1.0000,0.0020
"year, tmID, lgID, W, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, PIM, GA",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, L",1.0000,0.9072,0.0020
"year, tmID, lgID, G, PIM, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, GA, GF",1.0000,1.0000,0.0030
"year, tmID, lgID, G, GA, L",1.0000,1.0000,0.0030
"year, tmID, lgID, G, GA, T",1.0000,1.0000,0.0020
"year, tmID, lgID, G, GF, L",1.0000,1.0000,0.0020
"year, tmID, lgID, G, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, PIM, GA, GF",1.0000,0.9072,0.0020
"year, tmID, lgID, PIM, GA, L",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, L, T",1.0000,0.9072,0.0020
"year, tmID, lgID, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, GA, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, GA, L, T",1.0000,1.0000,0.0020
"year, tmID, lgID, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, W, G, PIM, GA",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GF",1.0000,0.9072,0.0020
"year, tmID, W, G, PIM, L",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, T",1.0000,0.9072,0.0030
"year, tmID, W, G, GA, GF",1.0000,1.0000,0.0020
"year, tmID, W, G, GA, L",1.0000,1.0000,0.0040
"year, tmID, W, G, GA, T",1.0000,1.0000,0.0020
"year, tmID, W, G, GF, L",1.0000,1.0000,0.0020
"year, tmID, W, G, GF, T",1.0000,1.0000,0.0040
"year, tmID, W, G, L, T",1.0000,1.0000,0.0030
"year, tmID, W, PIM, GA, GF",1.0000,0.9072,0.0020
"year, tmID, W, PIM, GA, L",1.0000,0.9072,0.0030
"year, tmID, W, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, W, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, W, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, W, PIM, L, T",1.0000,0.9072,0.0020
"year, tmID, W, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, W, GA, GF, T",1.0000,1.0000,0.0020
"year, tmID, W, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, W, GF, L, T",1.0000,1.0000,0.0020
"year, tmID, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GA, L",1.0000,0.9072,0.0020
"year, tmID, G, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GF, T",1.0000,0.9072,0.0020
"year, tmID, G, PIM, L, T",1.0000,0.9072,0.0030
"year, tmID, G, GA, GF, L",1.0000,1.0000,0.0040
"year, tmID, G, GA, GF, T",1.0000,1.0000,0.0020
"year, tmID, G, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, G, GF, L, T",1.0000,1.0000,0.0020
"year, tmID, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, PIM, GA, GF, T",1.0000,0.9072,0.0020
"year, tmID, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, PIM, GF, L, T",1.0000,0.9072,0.0020
"year, tmID, GA, GF, L, T",1.0000,1.0000,0.0030
"year, lgID, W, G, PIM, GA",1.0000,0.9072,0.0020
"year, lgID, W, G, PIM, GF",0.9978,0.9072,0.0020
"year, lgID, W, G, PIM, L",0.9914,0.9072,0.0030
"year, lgID, W, G, PIM, T",0.9914,0.9072,0.0030
"year, lgID, W, G, GA, GF",0.9957,1.0000,0.0020
"year, lgID, W, G, GA, L",0.9482,1.0000,0.0030
"year, lgID, W, G, GA, T",0.9482,1.0000,0.0020
"year, lgID, W, G, GF, L",0.9223,1.0000,0.0030
"year, lgID, W, G, GF, T",0.9223,1.0000,0.0030
"year, lgID, W, G, L, T",0.6041,1.0000,0.0030
"year, lgID, W, PIM, GA, GF",1.0000,0.9072,0.0020
"year, lgID, W, PIM, GA, L",1.0000,0.9072,0.0020
"year, lgID, W, PIM, GA, T",1.0000,0.9072,0.0030
"year, lgID, W, PIM, GF, L",0.9978,0.9072,0.0020
"year, lgID, W, PIM, GF, T",0.9978,0.9072,0.0030
"year, lgID, W, PIM, L, T",0.9914,0.9072,0.0030
"year, lgID, W, GA, GF, L",0.9957,1.0000,0.0020
"year, lgID, W, GA, GF, T",0.9957,1.0000,0.0030
"year, lgID, W, GA, L, T",0.9482,1.0000,0.0020
"year, lgID, W, GF, L, T",0.9223,1.0000,0.0020
"year, lgID, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, lgID, G, PIM, GA, L",1.0000,0.9072,0.0020
"year, lgID, G, PIM, GA, T",1.0000,0.9072,0.0030
"year, lgID, G, PIM, GF, L",0.9978,0.9072,0.0030
"year, lgID, G, PIM, GF, T",0.9978,0.9072,0.0020
"year, lgID, G, PIM, L, T",0.9914,0.9072,0.0030
"year, lgID, G, GA, GF, L",0.9957,1.0000,0.0030
"year, lgID, G, GA, GF, T",0.9957,1.0000,0.0020
"year, lgID, G, GA, L, T",0.9482,1.0000,0.0030
"year, lgID, G, GF, L, T",0.9223,1.0000,0.0020
"year, lgID, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, lgID, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, lgID, PIM, GA, L, T",0.9978,0.9072,0.0030
"year, lgID, PIM, GF, L, T",0.9978,0.9072,0.0020
"year, lgID, GA, GF, L, T",0.9827,1.0000,0.0030
"year, W, G, PIM, GA, GF",1.0000,0.9072,0.0020
"year, W, G, PIM, GA, L",1.0000,0.9072,0.0030
"year, W, G, PIM, GA, T",1.0000,0.9072,0.0020
"year, W, G, PIM, GF, L",0.9978,0.9072,0.0020
"year, W, G, PIM, GF, T",0.9978,0.9072,0.0030
"year, W, G, PIM, L, T",0.9914,0.9072,0.0020
"year, W, G, GA, GF, L",0.9957,1.0000,0.0030
"year, W, G, GA, GF, T",0.9957,1.0000,0.0040
"year, W, G, GA, L, T",0.9417,1.0000,0.0020
"year, W, G, GF, L, T",0.9159,1.0000,0.0020
"year, W, PIM, GA, GF, L",1.0000,0.9072,0.0020
"year, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, W, PIM, GA, L, T",1.0000,0.9072,0.0020
"year, W, PIM, GF, L, T",0.9978,0.9072,0.0030
"year, W, GA, GF, L, T",0.9957,1.0000,0.0020
"year, G, PIM, GA, GF, L",1.0000,0.9072,0.0020
"year, G, PIM, GA, GF, T",1.0000,0.9072,0.0020
"year, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, G, PIM, GF, L, T",0.9978,0.9072,0.0020
"year, G, GA, GF, L, T",0.9957,1.0000,0.0020
"year, PIM, GA, GF, L, T",1.0000,0.9072,0.0020
"tmID, lgID, W, G, PIM, GA",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GF",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, L",0.9935,0.9072,0.0030
"tmID, lgID, W, G, PIM, T",0.9935,0.9072,0.0030
"tmID, lgID, W, G, GA, GF",0.9892,1.0000,0.0030
"tmID, lgID, W, G, GA, L",0.9342,1.0000,0.0020
"tmID, lgID, W, G, GA, T",0.9342,1.0000,0.0020
"tmID, lgID, W, G, GF, L",0.9051,1.0000,0.0030
"tmID, lgID, W, G, GF, T",0.9051,1.0000,0.0030
"tmID, lgID, W, G, L, T",0.4854,1.0000,0.0020
"tmID, lgID, W, PIM, GA, GF",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GA, L",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, L, T",0.9935,0.9072,0.0020
"tmID, lgID, W, GA, GF, L",0.9892,1.0000,0.0020
"tmID, lgID, W, GA, GF, T",0.9806,1.0000,0.0030
"tmID, lgID, W, GA, L, T",0.9342,1.0000,0.0030
"tmID, lgID, W, GF, L, T",0.9051,1.0000,0.0030
"tmID, lgID, G, PIM, GA, GF",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GA, L",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, L, T",0.9935,0.9072,0.0030
"tmID, lgID, G, GA, GF, L",0.9849,1.0000,0.0030
"tmID, lgID, G, GA, GF, T",0.9838,1.0000,0.0020
"tmID, lgID, G, GA, L, T",0.9342,1.0000,0.0030
"tmID, lgID, G, GF, L, T",0.9051,1.0000,0.0030
"tmID, lgID, PIM, GA, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, PIM, GA, L, T",0.9957,0.9072,0.0030
"tmID, lgID, PIM, GF, L, T",0.9978,0.9072,0.0020
"tmID, lgID, GA, GF, L, T",0.9827,1.0000,0.0030
"tmID, W, G, PIM, GA, GF",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GA, L",1.0000,0.9072,0.0020
"tmID, W, G, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GF, L",1.0000,0.9072,0.0030
"tmID, W, G, PIM, GF, T",1.0000,0.9072,0.0030
"tmID, W, G, PIM, L, T",0.9935,0.9072,0.0020
"tmID, W, G, GA, GF, L",0.9892,1.0000,0.0030
"tmID, W, G, GA, GF, T",0.9892,1.0000,0.0030
"tmID, W, G, GA, L, T",0.9342,1.0000,0.0020
"tmID, W, G, GF, L, T",0.9051,1.0000,0.0020
"tmID, W, PIM, GA, GF, L",1.0000,0.9072,0.0040
"tmID, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, W, PIM, GA, L, T",1.0000,0.9072,0.0030
"tmID, W, PIM, GF, L, T",1.0000,0.9072,0.0020
"tmID, W, GA, GF, L, T",0.9892,1.0000,0.0030
"tmID, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"tmID, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"tmID, G, PIM, GF, L, T",1.0000,0.9072,0.0020
"tmID, G, GA, GF, L, T",0.9892,1.0000,0.0030
"tmID, PIM, GA, GF, L, T",1.0000,0.9072,0.0020
"lgID, W, G, PIM, GA, GF",0.9957,0.9072,0.0030
"lgID, W, G, PIM, GA, L",0.9871,0.9072,0.0030
"lgID, W, G, PIM, GA, T",0.9871,0.9072,0.0020
"lgID, W, G, PIM, GF, L",0.9720,0.9072,0.0030
"lgID, W, G, PIM, GF, T",0.9720,0.9072,0.0030
"lgID, W, G, PIM, L, T",0.8091,0.9072,0.0030
"lgID, W, G, GA, GF, L",0.8317,1.0000,0.0030
"lgID, W, G, GA, GF, T",0.8317,1.0000,0.0030
"lgID, W, G, GA, L, T",0.4574,1.0000,0.0030
"lgID, W, G, GF, L, T",0.4488,1.0000,0.0020
"lgID, W, PIM, GA, GF, L",0.9957,0.9072,0.0030
"lgID, W, PIM, GA, GF, T",0.9957,0.9072,0.0030
"lgID, W, PIM, GA, L, T",0.9871,0.9072,0.0020
"lgID, W, PIM, GF, L, T",0.9720,0.9072,0.0030
"lgID, W, GA, GF, L, T",0.8317,1.0000,0.0020
"lgID, G, PIM, GA, GF, L",0.9957,0.9072,0.0040
"lgID, G, PIM, GA, GF, T",0.9957,0.9072,0.0020
"lgID, G, PIM, GA, L, T",0.9871,0.9072,0.0030
"lgID, G, PIM, GF, L, T",0.9720,0.9072,0.0030
"lgID, G, GA, GF, L, T",0.8317,1.0000,0.0020
"lgID, PIM, GA, GF, L, T",0.9935,0.9072,0.0030
"W, G, PIM, GA, GF, L",0.9957,0.9072,0.0020
"W, G, PIM, GA, GF, T",0.9957,0.9072,0.0020
"W, G, PIM, GA, L, T",0.9871,0.9072,0.0030
"W, G, PIM, GF, L, T",0.9720,0.9072,0.0020
"W, G, GA, GF, L, T",0.8069,1.0000,0.0020
"W, PIM, GA, GF, L, T",0.9957,0.9072,0.0030
"G, PIM, GA, GF, L, T",0.9957,0.9072,0.0020
"year, tmID, lgID, W, G, PIM, GA",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, PIM, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, G, GA, GF",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GA, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GA, T",1.0000,1.0000,0.0020
"year, tmID, lgID, W, G, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, G, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, PIM, GA, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GA, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, PIM, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, W, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GA, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, W, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GA, L",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GA, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, PIM, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, G, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, lgID, G, GA, GF, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, G, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, lgID, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, lgID, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, W, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GA, L",1.0000,0.9072,0.0020
"year, tmID, W, G, PIM, GA, T",1.0000,0.9072,0.0029
"year, tmID, W, G, PIM, GF, L",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, GF, T",1.0000,0.9072,0.0030
"year, tmID, W, G, PIM, L, T",1.0000,0.9072,0.0020
"year, tmID, W, G, GA, GF, L",1.0000,1.0000,0.0030
"year, tmID, W, G, GA, GF, T",1.0000,1.0000,0.0030
"year, tmID, W, G, GA, L, T",1.0000,1.0000,0.0030
"year, tmID, W, G, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, W, PIM, GA, GF, L",1.0000,0.9072,0.0020
"year, tmID, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, tmID, W, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, W, PIM, GF, L, T",1.0000,0.9072,0.0020
"year, tmID, W, GA, GF, L, T",1.0000,1.0000,0.0030
"year, tmID, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GA, GF, T",1.0000,0.9072,0.0020
"year, tmID, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, tmID, G, PIM, GF, L, T",1.0000,0.9072,0.0030
"year, tmID, G, GA, GF, L, T",1.0000,1.0000,0.0020
"year, tmID, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, GF",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, L",1.0000,0.9072,0.0030
"year, lgID, W, G, PIM, GA, T",1.0000,0.9072,0.0020
"year, lgID, W, G, PIM, GF, L",0.9978,0.9072,0.0030
"year, lgID, W, G, PIM, GF, T",0.9978,0.9072,0.0030
"year, lgID, W, G, PIM, L, T",0.9914,0.9072,0.0020
"year, lgID, W, G, GA, GF, L",0.9957,1.0000,0.0020
"year, lgID, W, G, GA, GF, T",0.9957,1.0000,0.0030
"year, lgID, W, G, GA, L, T",0.9482,1.0000,0.0030
"year, lgID, W, G, GF, L, T",0.9223,1.0000,0.0030
"year, lgID, W, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, lgID, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, lgID, W, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, lgID, W, PIM, GF, L, T",0.9978,0.9072,0.0030
"year, lgID, W, GA, GF, L, T",0.9957,1.0000,0.0030
"year, lgID, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, lgID, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"year, lgID, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, lgID, G, PIM, GF, L, T",0.9978,0.9072,0.0030
"year, lgID, G, GA, GF, L, T",0.9957,1.0000,0.0020
"year, lgID, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"year, W, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"year, W, G, PIM, GA, GF, T",1.0000,0.9072,0.0020
"year, W, G, PIM, GA, L, T",1.0000,0.9072,0.0030
"year, W, G, PIM, GF, L, T",0.9978,0.9072,0.0020
"year, W, G, GA, GF, L, T",0.9957,1.0000,0.0030
"year, W, PIM, GA, GF, L, T",1.0000,0.9072,0.0020
"year, G, PIM, GA, GF, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GA, GF",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GA, L",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GA, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, W, G, PIM, L, T",0.9935,0.9072,0.0030
"tmID, lgID, W, G, GA, GF, L",0.9892,1.0000,0.0030
"tmID, lgID, W, G, GA, GF, T",0.9892,1.0000,0.0030
"tmID, lgID, W, G, GA, L, T",0.9342,1.0000,0.0030
"tmID, lgID, W, G, GF, L, T",0.9051,1.0000,0.0030
"tmID, lgID, W, PIM, GA, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GA, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, PIM, GF, L, T",1.0000,0.9072,0.0030
"tmID, lgID, W, GA, GF, L, T",0.9892,1.0000,0.0030
"tmID, lgID, G, PIM, GA, GF, L",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GA, GF, T",1.0000,0.9072,0.0030
"tmID, lgID, G, PIM, GA, L, T",1.0000,0.9072,0.0030
